Landform,Age,Uncertainty 1,Uncertainty 2,Sample name,Latitude,Longitude
Soum d'Ech Inner492,32.240698601550136,2.0755801253660557,2.0755801253660557,L-11,43.084579999999995,-0.08918
Soum d'Ech Inner492,26.418694239893405,2.038042885568017,2.038042885568017,L-12,43.08442,-0.08903
Soum d'Ech Inner492,22.90932563490054,2.023343093947321,2.023343093947321,L-13,43.084379999999996,-0.08852
Soum d'Ech Inner492,21.63806038048798,2.019525820871759,2.019525820871759,L-14,43.08449,-0.08826
Soum d'Ech Inner492,25.05075248970498,2.0315909423792475,2.0315909423792475,L-15,43.08466,-0.08855
Soum d'Ech Inner492,26.98136520389346,2.040962070701329,2.040962070701329,L-16,43.08471,-0.08822
Soum d'Ech Inner492,17.02092727600477,2.0124967962550198,2.0124967962550198,L-24,43.084990000000005,-0.08786000000000001
Soum d'Ech Inner492,25.989420995910244,2.035919549582297,2.035919549582297,L-25,43.08487,-0.08759
Soum d'Ech Inner492,27.074444366113163,2.0414598071963974,2.0414598071963974,L-26,43.0851,-0.08731
Soum d'Ech Inner492,26.12912202122794,2.0366006806277412,2.0366006806277412,L-27,43.08526,-0.08749
Soum d'Ech Inner492,25.863057978538016,2.0353116712969315,2.0353116712969315,L-35,43.08543,-0.08681
Soum d'Ech Inner492,22.937754330192295,2.0234376808636387,2.0234376808636387,L-36,43.08567,-0.08675
Soum d'Ech Inner492,23.751747763141225,2.02631655637326,2.02631655637326,L-37,43.08571,-0.08635
Soum d'Ech Inner492,25.991498945811855,2.035929610995122,2.035929610995122,L-38,43.08559,-0.08631
Soum d'Ech Inner492,24.04957925981481,2.027452116710417,2.027452116710417,L-39,43.08552,-0.0861
Soum d'Ech Inner492,30.08823768937121,2.059828659527761,2.059828659527761,L-40,43.08546,-0.08597
Soum d'Ech Inner492,19.411440309178353,2.014793301023887,2.014793301023887,L-41,43.08569,-0.08586
Soum d'Ech Inner492,19.992904570025935,2.015788417296008,2.015788417296008,L-42,43.08592,-0.08595
Soum d'Ech Inner492,24.79760886755234,2.030497726711626,2.030497726711626,L-43,43.08602,-0.08606
Soum d'Ech Inner492,24.525126875917334,2.029356304457507,2.029356304457507,L-44,43.08615,-0.08601
Soum d'Ech Inner492,28.49699028871001,2.049587895774036,2.049587895774036,L-45,43.086040000000004,-0.08575
Soum d'Ech Inner492,25.156024786291297,2.032054856061611,2.032054856061611,L-46,43.08616,-0.08575
Soum d'Ech Inner492,23.976300040676694,2.027168643053308,2.027168643053308,L-47,43.08602,-0.08562
Soum d'Ech Inner492,24.284250853674457,2.028377810774584,2.028377810774584,L-48,43.08612,-0.08527
Soum d'Ech Inner492,26.052170010671812,2.0362243105435236,2.0362243105435236,L-49,43.08633,-0.08544
Soum d'Ech Inner492,30.657351207527284,2.06378256639392,2.06378256639392,L-50,43.08638,-0.08561
Soum d'Ech Inner492,25.4802736194877,2.0335179914484818,2.0335179914484818,L-86,43.08817,-0.08165
Soum d'Ech Inner492,27.007184442413443,2.041099716472554,2.041099716472554,L-87,43.087990000000005,-0.08155
Soum d'Ech Inner492,29.86428768812573,2.05831466018429,2.05831466018429,L-88,43.08804,-0.08204
Soum d'Ech Inner492,28.521654287166832,2.049737409804653,2.049737409804653,L-89,43.08797,-0.08232
Soum d'Ech Inner492,29.216074608560003,2.0540664304503604,2.0540664304503604,L-90,43.087759999999996,-0.08216
Soum d'Ech Inner492,24.351482312199824,2.0286480352749585,2.0286480352749585,L-91,43.08801,-0.08276
Soum d'Ech Inner492,23.411606846050002,2.0250735087965417,2.0250735087965417,L-92,43.087590000000006,-0.08262
Soum d'Ech Inner492,30.020532051745068,2.0593684396734737,2.0593684396734737,L-93,43.08773,-0.08323
Soum d'Ech Inner492,27.288758268160052,2.0426218152249973,2.0426218152249973,L-94,43.0879,-0.08327000000000001
Soum d'Ech Inner492,25.20951108692086,2.0322926479949284,2.0322926479949284,L-95,43.08752,-0.08311
Soum d'Ech Inner492,23.964910138541963,2.027124821177705,2.027124821177705,L-96,43.08742,-0.08366
Soum d'Ech Inner492,28.784209287342385,2.0513470856497307,2.0513470856497307,L-97,43.08762,-0.08401
Soum d'Ech Inner492,16.455933027328097,2.0123765379185063,2.0123765379185063,L-100,43.0874,-0.0851
Soum d'Ech Inner493,29.852328640265178,2.058234479008583,2.058234479008583,L-11,43.084579999999995,-0.08918
Soum d'Ech Inner493,25.454888237589945,2.0334015794970037,2.0334015794970037,L-12,43.08442,-0.08903
Soum d'Ech Inner493,20.743172498829058,2.0173241103846498,2.0173241103846498,L-13,43.084379999999996,-0.08852
Soum d'Ech Inner493,24.604403028473534,2.029684611513933,2.029684611513933,L-14,43.08449,-0.08826
Soum d'Ech Inner493,29.39903413037158,2.055245285880945,2.055245285880945,L-15,43.08466,-0.08855
Soum d'Ech Inner493,23.689968799522006,2.0260865160457446,2.0260865160457446,L-16,43.08471,-0.08822
Soum d'Ech Inner493,21.559502736739205,2.0193164565085704,2.0193164565085704,L-24,43.084990000000005,-0.08786000000000001
Soum d'Ech Inner493,26.65459493219859,2.039248004228459,2.039248004228459,L-25,43.08487,-0.08759
Soum d'Ech Inner493,24.78852303275719,2.0304590760233863,2.0304590760233863,L-26,43.0851,-0.08731
Soum d'Ech Inner493,26.673654804780888,2.039346556411845,2.039346556411845,L-27,43.08526,-0.08749
Soum d'Ech Inner493,26.973067439691643,2.0409179029388667,2.0409179029388667,L-35,43.08543,-0.08681
Soum d'Ech Inner493,26.538976500622528,2.0386539704512567,2.0386539704512567,L-36,43.08567,-0.08675
Soum d'Ech Inner493,19.4321850788972,2.014825870023427,2.014825870023427,L-37,43.08571,-0.08635
Soum d'Ech Inner493,25.920330217939547,2.03558621536784,2.03558621536784,L-38,43.08559,-0.08631
Soum d'Ech Inner493,23.739917171748967,2.026272357358187,2.026272357358187,L-39,43.08552,-0.0861
Soum d'Ech Inner493,23.188909168589458,2.0242907990243557,2.0242907990243557,L-40,43.08546,-0.08597
Soum d'Ech Inner493,17.41030996471785,2.01267376501581,2.01267376501581,L-41,43.08569,-0.08586
Soum d'Ech Inner493,24.39310201911563,2.028816437934662,2.028816437934662,L-42,43.08592,-0.08595
Soum d'Ech Inner493,30.463342457990418,2.0624175640546416,2.0624175640546416,L-43,43.08602,-0.08606
Soum d'Ech Inner493,22.74571613160778,2.022806567725054,2.022806567725054,L-44,43.08615,-0.08601
Soum d'Ech Inner493,26.630750096368036,2.0391249595751058,2.0391249595751058,L-45,43.086040000000004,-0.08575
Soum d'Ech Inner493,23.322688536668167,2.0247580323333216,2.0247580323333216,L-46,43.08616,-0.08575
Soum d'Ech Inner493,22.64977105280765,2.022498142544346,2.022498142544346,L-47,43.08602,-0.08562
Soum d'Ech Inner493,26.73976968316192,2.0396897842059785,2.0396897842059785,L-48,43.08612,-0.08527
Soum d'Ech Inner493,30.397209422964817,2.061956312063316,2.061956312063316,L-49,43.08633,-0.08544
Soum d'Ech Inner493,27.610194918978696,2.044406329669269,2.044406329669269,L-50,43.08638,-0.08561
Soum d'Ech Inner493,27.54130546335438,2.04401967094911,2.04401967094911,L-86,43.08817,-0.08165
Soum d'Ech Inner493,32.53990879234917,2.0779401661525276,2.0779401661525276,L-87,43.087990000000005,-0.08155
Soum d'Ech Inner493,26.870364522756493,2.0403739987055824,2.0403739987055824,L-88,43.08804,-0.08204
Soum d'Ech Inner493,28.15695095196054,2.0475563170945814,2.0475563170945814,L-89,43.08797,-0.08232
Soum d'Ech Inner493,25.784807906938635,2.034939162242313,2.034939162242313,L-90,43.087759999999996,-0.08216
Soum d'Ech Inner493,28.369041327237838,2.0488169463354486,2.0488169463354486,L-91,43.08801,-0.08276
Soum d'Ech Inner493,25.073738640190193,2.0316917723096712,2.0316917723096712,L-92,43.087590000000006,-0.08262
Soum d'Ech Inner493,25.1980136074065,2.0322414132465916,2.0322414132465916,L-93,43.08773,-0.08323
Soum d'Ech Inner493,23.95285465873388,2.0270785085604914,2.0270785085604914,L-94,43.0879,-0.08327000000000001
Soum d'Ech Inner493,29.373075814529006,2.055077060322176,2.055077060322176,L-95,43.08752,-0.08311
Soum d'Ech Inner493,22.38314890320873,2.0216651786434205,2.0216651786434205,L-96,43.08742,-0.08366
Soum d'Ech Inner493,24.88445502763468,2.030869219365249,2.030869219365249,L-97,43.08762,-0.08401
Soum d'Ech Inner493,20.541143525223138,2.0168827154854667,2.0168827154854667,L-100,43.0874,-0.0851
Soum d'Ech Inner494,26.90568997384678,2.0405605006699745,2.0405605006699745,L-11,43.084579999999995,-0.08918
Soum d'Ech Inner494,26.697100919935128,2.0394680308636683,2.0394680308636683,L-12,43.08442,-0.08903
Soum d'Ech Inner494,22.62310950188868,2.0224132516084947,2.0224132516084947,L-13,43.084379999999996,-0.08852
Soum d'Ech Inner494,26.03124028773483,2.036122444560144,2.036122444560144,L-14,43.08449,-0.08826
Soum d'Ech Inner494,26.61093044193611,2.0390228963874377,2.0390228963874377,L-15,43.08466,-0.08855
Soum d'Ech Inner494,21.81208903463574,2.02000063755143,2.02000063755143,L-16,43.08471,-0.08822
Soum d'Ech Inner494,20.030462239928443,2.0158585536980262,2.0158585536980262,L-24,43.084990000000005,-0.08786000000000001
Soum d'Ech Inner494,27.52544975111944,2.043931001588445,2.043931001588445,L-25,43.08487,-0.08759
Soum d'Ech Inner494,26.60477118681632,2.0389912176700364,2.0389912176700364,L-26,43.0851,-0.08731
Soum d'Ech Inner494,27.46880655569989,2.043615230363643,2.043615230363643,L-27,43.08526,-0.08749
Soum d'Ech Inner494,26.467256463416742,2.038288753544833,2.038288753544833,L-35,43.08543,-0.08681
Soum d'Ech Inner494,26.217647486846012,2.037037234798093,2.037037234798093,L-36,43.08567,-0.08675
Soum d'Ech Inner494,22.90351859568085,2.0233238225066756,2.0233238225066756,L-37,43.08571,-0.08635
Soum d'Ech Inner494,24.285266314191468,2.028381875606602,2.028381875606602,L-38,43.08559,-0.08631
Soum d'Ech Inner494,26.104430368491652,2.036479599138911,2.036479599138911,L-39,43.08552,-0.0861
Soum d'Ech Inner494,26.058869333359823,2.036256961719745,2.036256961719745,L-40,43.08546,-0.08597
Soum d'Ech Inner494,17.441664797252702,2.0126913547909546,2.0126913547909546,L-41,43.08569,-0.08586
Soum d'Ech Inner494,22.06343899011307,2.020713182965311,2.020713182965311,L-42,43.08592,-0.08595
Soum d'Ech Inner494,27.852802117859593,2.0457862638813893,2.0457862638813893,L-43,43.08602,-0.08606
Soum d'Ech Inner494,26.52362888037467,2.038575605642673,2.038575605642673,L-44,43.08615,-0.08601
Soum d'Ech Inner494,28.58486463800868,2.0501219240936246,2.0501219240936246,L-45,43.086040000000004,-0.08575
Soum d'Ech Inner494,23.371796513015383,2.024931778365404,2.024931778365404,L-46,43.08616,-0.08575
Soum d'Ech Inner494,20.045623494962545,2.0158870676734475,2.0158870676734475,L-47,43.08602,-0.08562
Soum d'Ech Inner494,23.868175061550925,2.026755231207462,2.026755231207462,L-48,43.08612,-0.08527
Soum d'Ech Inner494,24.444902821209162,2.029027231455078,2.029027231455078,L-49,43.08633,-0.08544
Soum d'Ech Inner494,26.375264669868898,2.037823977882326,2.037823977882326,L-50,43.08638,-0.08561
Soum d'Ech Inner494,29.996595072940792,2.059206249574226,2.059206249574226,L-86,43.08817,-0.08165
Soum d'Ech Inner494,32.38352790711932,2.0767015549226966,2.0767015549226966,L-87,43.087990000000005,-0.08155
Soum d'Ech Inner494,25.11963069542501,2.0318938579652874,2.0318938579652874,L-88,43.08804,-0.08204
Soum d'Ech Inner494,27.85168365933833,2.0457798370170424,2.0457798370170424,L-89,43.08797,-0.08232
Soum d'Ech Inner494,25.653201598057144,2.034319415669143,2.034319415669143,L-90,43.087759999999996,-0.08216
Soum d'Ech Inner494,28.019772026666285,2.0467524644441,2.0467524644441,L-91,43.08801,-0.08276
Soum d'Ech Inner494,27.01006488353807,2.041115092548401,2.041115092548401,L-92,43.087590000000006,-0.08262
Soum d'Ech Inner494,30.904178195898815,2.0655447272033673,2.0655447272033673,L-93,43.08773,-0.08323
Soum d'Ech Inner494,28.53121152899998,2.0497954245206587,2.0497954245206587,L-94,43.0879,-0.08327000000000001
Soum d'Ech Inner494,29.077586593635406,2.0531847152977996,2.0531847152977996,L-95,43.08752,-0.08311
Soum d'Ech Inner494,24.417561618393485,2.028915806386247,2.028915806386247,L-96,43.08742,-0.08366
Soum d'Ech Inner494,23.609000412925994,2.0257878898440786,2.0257878898440786,L-97,43.08762,-0.08401
Soum d'Ech Inner494,14.22198564297555,2.0134840979338287,2.0134840979338287,L-100,43.0874,-0.0851
Soum d'Ech Inner495,26.031472331167645,2.036123572752777,2.036123572752777,L-11,43.084579999999995,-0.08918
Soum d'Ech Inner495,26.600500172127145,2.0389692615293966,2.0389692615293966,L-12,43.08442,-0.08903
Soum d'Ech Inner495,21.673806621908334,2.019622112142708,2.019622112142708,L-13,43.084379999999996,-0.08852
Soum d'Ech Inner495,25.414265479245056,2.033215950378738,2.033215950378738,L-14,43.08449,-0.08826
Soum d'Ech Inner495,31.98038401402679,2.073560486889693,2.073560486889693,L-15,43.08466,-0.08855
Soum d'Ech Inner495,19.014447917089157,2.0142118845707624,2.0142118845707624,L-16,43.08471,-0.08822
Soum d'Ech Inner495,23.126814171027586,2.024076953676452,2.024076953676452,L-24,43.084990000000005,-0.08786000000000001
Soum d'Ech Inner495,23.595602656213675,2.0257387902711668,2.0257387902711668,L-25,43.08487,-0.08759
Soum d'Ech Inner495,26.862657020779352,2.0403333872514255,2.0403333872514255,L-26,43.0851,-0.08731
Soum d'Ech Inner495,26.285342735142578,2.0373736489515357,2.0373736489515357,L-27,43.08526,-0.08749
Soum d'Ech Inner495,28.657230029854478,2.0505644789792714,2.0505644789792714,L-35,43.08543,-0.08681
Soum d'Ech Inner495,27.472069752406657,2.0436333797337936,2.0436333797337936,L-36,43.08567,-0.08675
Soum d'Ech Inner495,22.933775010827247,2.023424416781013,2.023424416781013,L-37,43.08571,-0.08635
Soum d'Ech Inner495,25.775992933308082,2.0348973865305613,2.0348973865305613,L-38,43.08559,-0.08631
Soum d'Ech Inner495,23.9546391472458,2.0270853593529616,2.0270853593529616,L-39,43.08552,-0.0861
Soum d'Ech Inner495,26.81588746156231,2.04008757374146,2.04008757374146,L-40,43.08546,-0.08597
Soum d'Ech Inner495,20.283891425112834,2.016350389407991,2.016350389407991,L-41,43.08569,-0.08586
Soum d'Ech Inner495,19.299324079994623,2.014621038885187,2.014621038885187,L-42,43.08592,-0.08595
Soum d'Ech Inner495,22.490861157213743,2.0219974138987657,2.0219974138987657,L-43,43.08602,-0.08606
Soum d'Ech Inner495,24.145402448404674,2.0278268118413694,2.0278268118413694,L-44,43.08615,-0.08601
Soum d'Ech Inner495,28.037981898514293,2.0468586510012234,2.0468586510012234,L-45,43.086040000000004,-0.08575
Soum d'Ech Inner495,24.41573101075853,2.028908359207158,2.028908359207158,L-46,43.08616,-0.08575
Soum d'Ech Inner495,23.540104657506728,2.0255363526637735,2.0255363526637735,L-47,43.08602,-0.08562
Soum d'Ech Inner495,27.037091749920542,2.0412595607473714,2.0412595607473714,L-48,43.08612,-0.08527
Soum d'Ech Inner495,26.881234332234968,2.0404313216733434,2.0404313216733434,L-49,43.08633,-0.08544
Soum d'Ech Inner495,21.532568171153844,2.0192453851464434,2.0192453851464434,L-50,43.08638,-0.08561
Soum d'Ech Inner495,26.99702573191717,2.0410455204318234,2.0410455204318234,L-86,43.08817,-0.08165
Soum d'Ech Inner495,28.940746421030152,2.052322474464336,2.052322474464336,L-87,43.087990000000005,-0.08155
Soum d'Ech Inner495,26.988469461597422,2.040999912166952,2.040999912166952,L-88,43.08804,-0.08204
Soum d'Ech Inner495,26.04429782617023,2.0361859711095884,2.0361859711095884,L-89,43.08797,-0.08232
Soum d'Ech Inner495,28.94476420476601,2.0523476634967173,2.0523476634967173,L-90,43.087759999999996,-0.08216
Soum d'Ech Inner495,30.80543359773169,2.064836336063451,2.064836336063451,L-91,43.08801,-0.08276
Soum d'Ech Inner495,22.881529230315373,2.0232510001258084,2.0232510001258084,L-92,43.087590000000006,-0.08262
Soum d'Ech Inner495,25.536051099796893,2.033774886009898,2.033774886009898,L-93,43.08773,-0.08323
Soum d'Ech Inner495,26.16605297925083,2.0367823364671436,2.0367823364671436,L-94,43.0879,-0.08327000000000001
Soum d'Ech Inner495,28.658440793591176,2.050571904803426,2.050571904803426,L-95,43.08752,-0.08311
Soum d'Ech Inner495,23.161375118845466,2.024195739332933,2.024195739332933,L-96,43.08742,-0.08366
Soum d'Ech Inner495,22.9169553657391,2.023368439776131,2.023368439776131,L-97,43.08762,-0.08401
Soum d'Ech Inner495,18.16650811518855,2.0132366899805363,2.0132366899805363,L-100,43.0874,-0.0851
Soum d'Ech Inner496,28.783396889030552,2.0513420541110325,2.0513420541110325,L-11,43.084579999999995,-0.08918
Soum d'Ech Inner496,24.52428957779749,2.029352853508006,2.029352853508006,L-12,43.08442,-0.08903
Soum d'Ech Inner496,24.894872218090804,2.030914029551205,2.030914029551205,L-13,43.084379999999996,-0.08852
Soum d'Ech Inner496,24.997455478038717,2.0313581529731755,2.0313581529731755,L-14,43.08449,-0.08826
Soum d'Ech Inner496,27.95906987060829,2.0463996472336063,2.0463996472336063,L-15,43.08466,-0.08855
Soum d'Ech Inner496,23.342784243859587,2.0248289868397076,2.0248289868397076,L-16,43.08471,-0.08822
Soum d'Ech Inner496,26.118259580691756,2.036547377322684,2.036547377322684,L-24,43.084990000000005,-0.08786000000000001
Soum d'Ech Inner496,25.591972435394663,2.034033975480101,2.034033975480101,L-25,43.08487,-0.08759
Soum d'Ech Inner496,23.447113216357334,2.0252005810487526,2.0252005810487526,L-26,43.0851,-0.08731
Soum d'Ech Inner496,25.20492550754761,2.0322722060709637,2.0322722060709637,L-27,43.08526,-0.08749
Soum d'Ech Inner496,25.85595159332273,2.0352777176158443,2.0352777176158443,L-35,43.08543,-0.08681
Soum d'Ech Inner496,27.418524261014674,2.0433362194916582,2.0433362194916582,L-36,43.08567,-0.08675
Soum d'Ech Inner496,20.16155340635914,2.0161089266019108,2.0161089266019108,L-37,43.08571,-0.08635
Soum d'Ech Inner496,23.511250018053403,2.0254317052524837,2.0254317052524837,L-38,43.08559,-0.08631
Soum d'Ech Inner496,28.110786019252078,2.0472847853145484,2.0472847853145484,L-39,43.08552,-0.0861
Soum d'Ech Inner496,25.68391352183451,2.034463281757765,2.034463281757765,L-40,43.08546,-0.08597
Soum d'Ech Inner496,16.951995477689348,2.012473465938741,2.012473465938741,L-41,43.08569,-0.08586
Soum d'Ech Inner496,23.95765382581194,2.0270969365268243,2.0270969365268243,L-42,43.08592,-0.08595
Soum d'Ech Inner496,24.738822906858637,2.0302483744883437,2.0302483744883437,L-43,43.08602,-0.08606
Soum d'Ech Inner496,24.408292630211626,2.0288781158253517,2.0288781158253517,L-44,43.08615,-0.08601
Soum d'Ech Inner496,28.19262254534126,2.04776683121214,2.04776683121214,L-45,43.086040000000004,-0.08575
Soum d'Ech Inner496,20.0126345692461,2.015825173117118,2.015825173117118,L-46,43.08616,-0.08575
Soum d'Ech Inner496,25.304970541461724,2.0327205415122913,2.0327205415122913,L-47,43.08602,-0.08562
Soum d'Ech Inner496,25.982894674630636,2.03588796293178,2.03588796293178,L-48,43.08612,-0.08527
Soum d'Ech Inner496,27.77438401644656,2.045337120671709,2.045337120671709,L-49,43.08633,-0.08544
Soum d'Ech Inner496,28.017924286019877,2.04674169870152,2.04674169870152,L-50,43.08638,-0.08561
Soum d'Ech Inner496,28.015917851623104,2.046730010201232,2.046730010201232,L-86,43.08817,-0.08165
Soum d'Ech Inner496,30.110290440514643,2.0599790275693737,2.0599790275693737,L-87,43.087990000000005,-0.08155
Soum d'Ech Inner496,24.82040334832215,2.030594872428788,2.030594872428788,L-88,43.08804,-0.08204
Soum d'Ech Inner496,26.67276188828193,2.039341935494137,2.039341935494137,L-89,43.08797,-0.08232
Soum d'Ech Inner496,27.97621741117505,2.0464991335294593,2.0464991335294593,L-90,43.087759999999996,-0.08216
Soum d'Ech Inner496,26.58465224176135,2.0388878691959995,2.0388878691959995,L-91,43.08801,-0.08276
Soum d'Ech Inner496,27.63723771626886,2.0445587405283576,2.0445587405283576,L-92,43.087590000000006,-0.08262
Soum d'Ech Inner496,32.42306499637385,2.0770136438669065,2.0770136438669065,L-93,43.08773,-0.08323
Soum d'Ech Inner496,28.421071089483643,2.0491295014682893,2.0491295014682893,L-94,43.0879,-0.08327000000000001
Soum d'Ech Inner496,28.4113321636832,2.0490708986262454,2.0490708986262454,L-95,43.08752,-0.08311
Soum d'Ech Inner496,22.4864292565049,2.021983629549167,2.021983629549167,L-96,43.08742,-0.08366
Soum d'Ech Inner496,23.882808185504558,2.026810841375831,2.026810841375831,L-97,43.08762,-0.08401
Soum d'Ech Inner496,18.722897746570645,2.013835585456152,2.013835585456152,L-100,43.0874,-0.0851
Soum d'Ech Inner497,27.894503490163856,2.0460263178214904,2.0460263178214904,L-11,43.084579999999995,-0.08918
Soum d'Ech Inner497,21.859235068186177,2.0201318811659306,2.0201318811659306,L-12,43.08442,-0.08903
Soum d'Ech Inner497,18.938522205672776,2.014109753069142,2.014109753069142,L-13,43.084379999999996,-0.08852
Soum d'Ech Inner497,21.988579596212553,2.0204976600765487,2.0204976600765487,L-14,43.08449,-0.08826
Soum d'Ech Inner497,26.572797850399294,2.038827066970768,2.038827066970768,L-15,43.08466,-0.08855
Soum d'Ech Inner497,21.144583114695273,2.01826199116974,2.01826199116974,L-16,43.08471,-0.08822
Soum d'Ech Inner497,23.03215307044416,2.023754648832389,2.023754648832389,L-24,43.084990000000005,-0.08786000000000001
Soum d'Ech Inner497,24.853733302703976,2.0307373793704544,2.0307373793704544,L-25,43.08487,-0.08759
Soum d'Ech Inner497,24.524999642683806,2.0293557800395825,2.0293557800395825,L-26,43.0851,-0.08731
Soum d'Ech Inner497,27.62252092891221,2.0444757541862604,2.0444757541862604,L-27,43.08526,-0.08749
Soum d'Ech Inner497,25.466046670013174,2.033452710727186,2.033452710727186,L-35,43.08543,-0.08681
Soum d'Ech Inner497,26.417472513600476,2.0380367148578866,2.0380367148578866,L-36,43.08567,-0.08675
Soum d'Ech Inner497,16.63300560064338,2.012396834140722,2.012396834140722,L-37,43.08571,-0.08635
Soum d'Ech Inner497,31.056186589046597,2.066644155632199,2.066644155632199,L-38,43.08559,-0.08631
Soum d'Ech Inner497,29.30280190973319,2.0546232511643874,2.0546232511643874,L-39,43.08552,-0.0861
Soum d'Ech Inner497,28.622972175372944,2.0503546604613234,2.0503546604613234,L-40,43.08546,-0.08597
Soum d'Ech Inner497,17.872537975565407,2.0129834743948067,2.0129834743948067,L-41,43.08569,-0.08586
Soum d'Ech Inner497,21.882674254284126,2.020197544584423,2.020197544584423,L-42,43.08592,-0.08595
Soum d'Ech Inner497,26.1429109260877,2.036668427486786,2.036668427486786,L-43,43.08602,-0.08606
Soum d'Ech Inner497,25.075083501288113,2.0316976796644113,2.0316976796644113,L-44,43.08615,-0.08601
Soum d'Ech Inner497,30.045216691735884,2.059535979302909,2.059535979302909,L-45,43.086040000000004,-0.08575
Soum d'Ech Inner497,20.92340573548963,2.0177352046523342,2.0177352046523342,L-46,43.08616,-0.08575
Soum d'Ech Inner497,19.94831005934484,2.015706063089164,2.015706063089164,L-47,43.08602,-0.08562
Soum d'Ech Inner497,24.700710691521788,2.0300876246833646,2.0300876246833646,L-48,43.08612,-0.08527
Soum d'Ech Inner497,27.713968650649125,2.0449931118059776,2.0449931118059776,L-49,43.08633,-0.08544
Soum d'Ech Inner497,27.422664508101892,2.043359147058997,2.043359147058997,L-50,43.08638,-0.08561
Soum d'Ech Inner497,24.3130347725617,2.0284932288407664,2.0284932288407664,L-86,43.08817,-0.08165
Soum d'Ech Inner497,27.822038202413726,2.045609708712248,2.045609708712248,L-87,43.087990000000005,-0.08155
Soum d'Ech Inner497,29.48309887149584,2.0557922743642125,2.0557922743642125,L-88,43.08804,-0.08204
Soum d'Ech Inner497,24.06267465117528,2.027503055100879,2.027503055100879,L-89,43.08797,-0.08232
Soum d'Ech Inner497,28.53754002745886,2.0498338640907443,2.0498338640907443,L-90,43.087759999999996,-0.08216
Soum d'Ech Inner497,29.376024141385948,2.0550961511311416,2.0550961511311416,L-91,43.08801,-0.08276
Soum d'Ech Inner497,21.11057902482324,2.01817940419835,2.01817940419835,L-92,43.087590000000006,-0.08262
Soum d'Ech Inner497,29.8142501514526,2.057979627235223,2.057979627235223,L-93,43.08773,-0.08323
Soum d'Ech Inner497,29.913579923902397,2.058645861557863,2.058645861557863,L-94,43.0879,-0.08327000000000001
Soum d'Ech Inner497,29.908698172238665,2.0586130091006183,2.0586130091006183,L-95,43.08752,-0.08311
Soum d'Ech Inner497,23.93059408389273,2.0269931810739474,2.0269931810739474,L-96,43.08742,-0.08366
Soum d'Ech Inner497,28.684080075874242,2.0507293197259924,2.0507293197259924,L-97,43.08762,-0.08401
Soum d'Ech Inner497,20.156774448915492,2.0160996471704626,2.0160996471704626,L-100,43.0874,-0.0851
Soum d'Ech Inner498,29.66205049209293,2.056967844432645,2.056967844432645,L-11,43.084579999999995,-0.08918
Soum d'Ech Inner498,26.691959181335008,2.03944136859017,2.03944136859017,L-12,43.08442,-0.08903
Soum d'Ech Inner498,22.421850196828146,2.0217838847361054,2.0217838847361054,L-13,43.084379999999996,-0.08852
Soum d'Ech Inner498,29.366274926209858,2.055033039429926,2.055033039429926,L-14,43.08449,-0.08826
Soum d'Ech Inner498,33.324151503100325,2.08432100276797,2.08432100276797,L-15,43.08466,-0.08855
Soum d'Ech Inner498,22.573386649061298,2.022255880568939,2.022255880568939,L-16,43.08471,-0.08822
Soum d'Ech Inner498,23.04456364213252,2.0237966505952034,2.0237966505952034,L-24,43.084990000000005,-0.08786000000000001
Soum d'Ech Inner498,27.120302885542717,2.0417065791555236,2.0417065791555236,L-25,43.08487,-0.08759
Soum d'Ech Inner498,25.1128302600997,2.0318638468450763,2.0318638468450763,L-26,43.0851,-0.08731
Soum d'Ech Inner498,23.500774727563492,2.0253938167318584,2.0253938167318584,L-27,43.08526,-0.08749
Soum d'Ech Inner498,28.86643430280063,2.0518579731038917,2.0518579731038917,L-35,43.08543,-0.08681
Soum d'Ech Inner498,26.08715653886983,2.036395069862021,2.036395069862021,L-36,43.08567,-0.08675
Soum d'Ech Inner498,21.342563016489137,2.0187543587727586,2.0187543587727586,L-37,43.08571,-0.08635
Soum d'Ech Inner498,21.56823019939665,2.0193395633873212,2.0193395633873212,L-38,43.08559,-0.08631
Soum d'Ech Inner498,29.578814814903613,2.056419161439313,2.056419161439313,L-39,43.08552,-0.0861
Soum d'Ech Inner498,28.08911898915651,2.047157698138736,2.047157698138736,L-40,43.08546,-0.08597
Soum d'Ech Inner498,17.056105152176706,2.0125096296409364,2.0125096296409364,L-41,43.08569,-0.08586
Soum d'Ech Inner498,24.12999780578056,2.027766268779059,2.027766268779059,L-42,43.08592,-0.08595
Soum d'Ech Inner498,27.356869746178457,2.04299577488249,2.04299577488249,L-43,43.08602,-0.08606
Soum d'Ech Inner498,23.758919029795155,2.026343381980315,2.026343381980315,L-44,43.08615,-0.08601
Soum d'Ech Inner498,29.796395992343506,2.057860369315186,2.057860369315186,L-45,43.086040000000004,-0.08575
Soum d'Ech Inner498,22.42217650546808,2.021784888782751,2.021784888782751,L-46,43.08616,-0.08575
Soum d'Ech Inner498,22.68839532075214,2.022621752018101,2.022621752018101,L-47,43.08602,-0.08562
Soum d'Ech Inner498,25.781462127938255,2.0349233015251946,2.0349233015251946,L-48,43.08612,-0.08527
Soum d'Ech Inner498,25.961296437477994,2.0357835784870097,2.0357835784870097,L-49,43.08633,-0.08544
